Number of samples:   11392
Sample interval:     0.01 seconds
Total sampling time: 113.92 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "repl-thread" RUNNING {1008AD1BC3}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 831      1   0.0      4   0.0  11063  97.1        -  (FLET SB-C::BOUND-MUL :IN SB-C::INTERVAL-MUL)
 832      1   0.0      4   0.0  11064  97.1        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;IR1OPT.LISP")
 833      1   0.0      4   0.0  11065  97.1        -  SB-LOOP::LOOP-SEQUENCER
 834      1   0.0      4   0.0  11066  97.1        -  (SB-C:DEFTRANSFORM ARRAY-DIMENSION)
 835      1   0.0      4   0.0  11067  97.1        -  SB-INT:MAP-XSET
 836      1   0.0      4   0.0  11068  97.2        -  (SB-C:DEFTRANSFORM SB-KERNEL:%DATA-VECTOR-AND-INDEX)
 837      1   0.0      4   0.0  11069  97.2        -  SB-C::VARIFY-LAMBDA-ARG
 838      1   0.0      4   0.0  11070  97.2        -  SB-C::PROCESS-HANDLE-CONDITIONS-DECL
 839      1   0.0      4   0.0  11071  97.2        -  (SB-C:DEFTRANSFORM LOGAND)
 840      1   0.0      3   0.0  11072  97.2        -  SB-C::EMIT-STEP-P
 841      1   0.0      3   0.0  11073  97.2        -  (LAMBDA (QVM::MEM QVM::I) :IN QVM::ALLOCATE-MEMORY-FOR-MODEL)
 842      1   0.0      3   0.0  11074  97.2        -  QVM:MEMORY-BIT-REF
 843      1   0.0      3   0.0  11075  97.2        -  (SB-PCL::FAST-METHOD SHAPE (MATRIX))
 844      1   0.0      3   0.0  11076  97.2        -  SB-C::MAYBE-CONVERT-ONE-CMOV
 845      1   0.0      3   0.0  11077  97.2        -  QVM::GENERATE-EXTRACTION-CODE
 846      1   0.0      3   0.0  11078  97.2        -  SB-ASSEM::PROCESS-BACK-PATCHES
 847      1   0.0      3   0.0  11079  97.3        -  SB-C::FIND-LOOP-BLOCKS
 848      1   0.0      3   0.0  11080  97.3        -  SB-C::NOTE-FAILED-OPTIMIZATION
 849      1   0.0      3   0.0  11081  97.3        -  SB-C::INIT-GLOBAL-CONFLICT-KIND
 850      1   0.0      3   0.0  11082  97.3        -  SB-IMPL::%WRITE-STRING
 851      1   0.0      3   0.0  11083  97.3        -  SB-C::NOTE-LEXICAL-BINDING
 852      1   0.0      3   0.0  11084  97.3        -  SB-C::START-BLOCK
 853      1   0.0      3   0.0  11085  97.3        -  SB-C:COMBINATION-IMPLEMENTATION-STYLE
 854      1   0.0      3   0.0  11086  97.3        -  SB-C::EMIT-MOVE-TEMPLATE
 855      1   0.0      3   0.0  11087  97.3        -  SB-C::FIND-SUPERIOR
 856      1   0.0      3   0.0  11088  97.3        -  (FLET SB-C::DO-1-USE :IN SB-C::TYPE-ASSERTED-P)
 857      1   0.0      3   0.0  11089  97.3        -  SB-C::LTN-DEFAULT-CALL
 858      1   0.0      3   0.0  11090  97.3        -  SB-C::CAR-DERIVE-TYPE-OPTIMIZER
 859      1   0.0      3   0.0  11091  97.4        -  FIND-CLASS
 860      1   0.0      3   0.0  11092  97.4        -  QVM::RESET-CLASSICAL-MEMORY
 861      1   0.0      3   0.0  11093  97.4        -  SYMBOL-FUNCTION
 862      1   0.0      2   0.0  11094  97.4        -  (SB-PCL::FAST-METHOD CL-QUIL:GATE-DIMENSION (CL-QUIL:PERMUTATION-GATE))
 863      1   0.0      2   0.0  11095  97.4        -  (FLET SB-PCL::GET-OR-PUT-CTOR :IN "SYS:SRC;PCL;CTOR.LISP")
 864      1   0.0      2   0.0  11096  97.4        -  (SETF QVM::MEMORY-VIEW-REF)
 865      1   0.0      2   0.0  11097  97.4        -  SB-PCL:ENSURE-CLASS-FINALIZED
 866      1   0.0      2   0.0  11098  97.4        -  SB-PCL::ALLOCATE-STANDARD-INSTANCE
 867      1   0.0      2   0.0  11099  97.4        -  SB-PCL::%SET-SLOT-VALUE-CHECKING-TYPE
 868      1   0.0      2   0.0  11100  97.4        -  (SB-PCL::FAST-METHOD SB-MOP:CLASS-SLOTS :BEFORE (SB-PCL::SLOT-CLASS))
 869      1   0.0      2   0.0  11101  97.4        -  SB-C::IR1-OPTIMIZE-RETURN
 870      1   0.0      2   0.0  11102  97.5        -  FOREIGN-STRING-ALLOC
 871      1   0.0      2   0.0  11103  97.5        -  SB-C::LOGIOR-DERIVE-TYPE-AUX
 872      1   0.0      2   0.0  11104  97.5        -  SB-C::LAMBDA-COMPONENT
 873      1   0.0      2   0.0  11105  97.5        -  (LABELS SB-C::RECURSE :IN SB-C::DX-COMBINATION-P)
 874      1   0.0      2   0.0  11106  97.5        -  SB-C::NOTE-SOURCE-PATH
 875      1   0.0      2   0.0  11107  97.5        -  SB-C::BLOCKS-EQUIVALENT-P
 876      1   0.0      2   0.0  11108  97.5        -  SB-X86-64-ASM::EMIT-SSE-INST
 877      1   0.0      2   0.0  11109  97.5        -  SB-C::MAKE-DEBUG-ENVIRONMENT-TNS-LIVE
 878      1   0.0      2   0.0  11110  97.5        -  SB-C::LET-VAR-INITIAL-VALUE
 879      1   0.0      2   0.0  11111  97.5        -  SB-C::LOGXOR-DERIVE-UNSIGNED-BOUNDS
 880      1   0.0      2   0.0  11112  97.5        -  (FLET "CLEANUP-FUN-15" :IN SB-C::INTERVAL-SUB)
 881      1   0.0      2   0.0  11113  97.6        -  SB-VM:FLOATING-POINT-MODES
 882      1   0.0      2   0.0  11114  97.6        -  SB-C::OPTIONAL-DISPATCH-ENTRY-POINT-FUN
 883      1   0.0      2   0.0  11115  97.6        -  (SB-C:DEFTRANSFORM COMMON-LISP:+)
 884      1   0.0      2   0.0  11116  97.6        -  SB-C::MAYBE-DELETE-EXIT
 885      1   0.0      2   0.0  11117  97.6        -  SB-VM::DEFAULT-UNKNOWN-VALUES
 886      1   0.0      2   0.0  11118  97.6        -  SB-C::COMBINATION-DEFINED-TYPE
 887      1   0.0      2   0.0  11119  97.6        -  (LABELS SB-C::HANDLE-FUNCTIONAL :IN SB-C::CALL-WITH-BLOCK-EXTERNAL-FUNCTIONALS)
 888      1   0.0      2   0.0  11120  97.6        -  (LABELS SB-REGALLOC::WALK-TN-REFS :IN SB-REGALLOC::TN-LEXICAL-DEPTH)
 889      1   0.0      2   0.0  11121  97.6        -  (SB-C:DEFTRANSFORM LOGAND)
 890      1   0.0      2   0.0  11122  97.6        -  SB-C::ASSURE-FUNCTIONAL-LIVE-P
 891      1   0.0      2   0.0  11123  97.6        -  SB-REGALLOC::FIND-OK-TARGET-OFFSET
 892      1   0.0      2   0.0  11124  97.6        -  SB-C::OK-COPY-REF
 893      1   0.0      2   0.0  11125  97.7        -  SB-C:MAKE-WIRED-TN
 894      1   0.0      2   0.0  11126  97.7        -  SB-C::PRINCIPAL-LVAR-REF-USE
 895      1   0.0      2   0.0  11127  97.7        -  SB-IMPL::CLRHASH-IMPL
 896      1   0.0      2   0.0  11128  97.7        -  SB-C::PARSE-LETISH
 897      1   0.0      2   0.0  11129  97.7        -  SB-C:TEMPLATE-OR-LOSE
 898      1   0.0      2   0.0  11130  97.7        -  SB-ASSEM::COMPACT-SEGMENT-BUFFER
 899      1   0.0      2   0.0  11131  97.7        -  SB-C::FUN-LOCALLY-DEFINED-P
 900      1   0.0      2   0.0  11132  97.7        -  SB-C::MAKE-IR2-COMPONENT
 901      1   0.0      2   0.0  11133  97.7        -  (SB-C:DEFTRANSFORM SB-KERNEL:HAIRY-DATA-VECTOR-SET)
 902      1   0.0      2   0.0  11134  97.7        -  SB-C::MAYBE-ADD-EQL-VAR-VAR-CONSTRAINT
 903      1   0.0      2   0.0  11135  97.7        -  SB-C::ADD-ANNOTATION
 904      1   0.0      2   0.0  11136  97.8        -  SB-C::ASSERT-DEFINITION-TYPE
 905      1   0.0      2   0.0  11137  97.8        -  SB-C::ADD-TEST-CONSTRAINT
 906      1   0.0      2   0.0  11138  97.8        -  (MACRO-FUNCTION DOLIST)
 907      1   0.0      2   0.0  11139  97.8        -  TYPE-OF
 908      1   0.0      2   0.0  11140  97.8        -  SB-INT:FUN-NAME-INLINE-EXPANSION
 909      1   0.0      2   0.0  11141  97.8        -  SB-INT:%MACROEXPAND
 910      1   0.0      2   0.0  11142  97.8        -  (SB-PCL::EMF CHANGE-CLASS)
 911      1   0.0      2   0.0  11143  97.8        -  CL-QUIL::EXTRACT-CODE-SECTIONS
 912      1   0.0      2   0.0  11144  97.8        -  SB-C::FIND-NON-LOCAL-EXITS
 913      1   0.0      2   0.0  11145  97.8        -  SB-C::IR2-CONVERT-TAIL-LOCAL-CALL
 914      1   0.0      2   0.0  11146  97.8        -  (LAMBDA (CL-PPCRE::START-POS) :IN CL-PPCRE::CREATE-MATCHER-AUX)
 915      1   0.0      2   0.0  11147  97.8        -  SB-C::DELETE-VOP
 916      1   0.0      2   0.0  11148  97.9        -  PHASE
 917      1   0.0      2   0.0  11149  97.9        -  SB-C::OK-INITIAL-CONVERT-P
 918      1   0.0      2   0.0  11150  97.9        -  (SB-PCL::FAST-METHOD QVM::RESET-QUANTUM-STATE (QVM:PURE-STATE-QVM))
 919      1   0.0      1   0.0  11151  97.9        -  "foreign function mach_msg_trap"
 920      1   0.0      1   0.0  11152  97.9        -  SB-C::MAKE-IR2-BLOCK
 921      1   0.0      1   0.0  11153  97.9        -  (SB-PCL::SLOT-TYPECHECK CL-QUIL:GATE-DEFINITION)
 922      1   0.0      1   0.0  11154  97.9        -  (FLET SB-C::XFORM :IN "SYS:SRC;COMPILER;SRCTRAN.LISP")
 923      1   0.0      1   0.0  11155  97.9        -  COPY-ALIST
 924      1   0.0      1   0.0  11156  97.9        -  QVM:WAVEFUNCTION-GROUND-STATE-PROBABILITY
 925      1   0.0      1   0.0  11157  97.9        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 926      1   0.0      1   0.0  11158  97.9        -  (SB-PCL::FAST-METHOD CL-QUIL:GATE-MATRIX (CL-QUIL:SIMPLE-GATE))
 927      1   0.0      1   0.0  11159  98.0        -  QVM::MEMORY-VIEW-CLASSICAL-MEMORY
 928      1   0.0      1   0.0  11160  98.0        -  QVM::NOP-COUNT
 929      1   0.0      1   0.0  11161  98.0        -  SB-KERNEL:%SXHASH-STRING
 930      1   0.0      1   0.0  11162  98.0        -  QVM::FORCE-PARAMETER
 931      1   0.0      1   0.0  11163  98.0        -  (FLET "EXTRACT4" :IN QVM:APPLY-OPERATOR)
 932      1   0.0      1   0.0  11164  98.0        -  FLOAT
 933      1   0.0      1   0.0  11165  98.0        -  SB-BIGNUM::LOGIOR-SHORTER-POSITIVE
 934      1   0.0      1   0.0  11166  98.0        -  "foreign function ldso_stub__cos"
 935      1   0.0      1   0.0  11167  98.0        -  "foreign function sin"
 936      1   0.0      1   0.0  11168  98.0        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.|) :IN "/Users/cscott/.cache/common-lisp/sbcl-1.5.6.106-69e90d3fc-macosx-x64/Users/cscott/code/lisp/quilc/src/compilers/euler-compile.fasl")
 937      1   0.0      1   0.0  11169  98.0        -  (FLET CALL-NEXT-METHOD :IN "/Users/cscott/code/lisp/qvm/src/transition.lisp")
 938      1   0.0      1   0.0  11170  98.1        -  (SB-PCL::FAST-METHOD CL-QUIL::INSTANTIATE-INSTRUCTION (CL-QUIL:APPLICATION T T))
 939      1   0.0      1   0.0  11171  98.1        -  SB-C::REMOVE-%COERCE-CALLABLE-FOR-CALL
 940      1   0.0      1   0.0  11172  98.1        -  (SB-C::VOP SYMBOL-VALUE)
 941      1   0.0      1   0.0  11173  98.1        -  SB-PRETTY::END-LOGICAL-BLOCK
 942      1   0.0      1   0.0  11174  98.1        -  SB-PCL::SORT-APPLICABLE-METHODS
 943      1   0.0      1   0.0  11175  98.1        -  SB-IMPL::%MAKE-CHARACTER-STRING-OSTREAM
 944      1   0.0      1   0.0  11176  98.1        -  SB-C::MAKE-ARRAY-INDEX-CAST
 945      1   0.0      1   0.0  11177  98.1        -  (FLET SB-C::DO-1-USE :IN SB-C::FIND-RESULT-TYPE)
 946      1   0.0      1   0.0  11178  98.1        -  (:SOURCE-TRANSFORM LOGIOR)
 947      1   0.0      1   0.0  11179  98.1        -  (LABELS SB-IMPL::S :IN SUBST)
 948      1   0.0      1   0.0  11180  98.1        -  SB-C::INTEGER-TYPE-LENGTH
 949      1   0.0      1   0.0  11181  98.1        -  SB-KERNEL:%BIT-POS-REV/1
 950      1   0.0      1   0.0  11182  98.2        -  SB-ASSEM:EMIT-ALIGNMENT
 951      1   0.0      1   0.0  11183  98.2        -  "foreign function __commpage_gettimeofday"
 952      1   0.0      1   0.0  11184  98.2        -  (SB-C:DEFTRANSFORM SB-C::VECTOR-LENGTH)
 953      1   0.0      1   0.0  11185  98.2        -  (FLET "CLEANUP-FUN-14" :IN SB-THREAD::CALL-WITH-SYSTEM-MUTEX)
 954      1   0.0      1   0.0  11186  98.2        -  (FLET SB-C::POSITIONAL-ANNOTATION :IN SB-C::MAP-COMBINATION-ARGS-AND-TYPES)
 955      1   0.0      1   0.0  11187  98.2        -  "foreign function __vsnprintf_chk"
 956      1   0.0      1   0.0  11188  98.2        -  SB-C::NUMERIC-TYPE-REAL-P
 957      1   0.0      1   0.0  11189  98.2        -  ALEXA-INTERNAL::|CL-QUIL::LINE-LEXER/SCANNER-20|
 958      1   0.0      1   0.0  11190  98.2        -  (LABELS SB-C::NORMALIZE-BOUND :IN SB-C::MAKE-INTERVAL)
 959      1   0.0      1   0.0  11191  98.2        -  SB-C::NOTE-CONFLICTS
 960      1   0.0      1   0.0  11192  98.2        -  (LAMBDA (CL-PPCRE::START-POS) :IN CL-PPCRE::CREATE-MATCHER-AUX)
 961      1   0.0      1   0.0  11193  98.3        -  SB-C::FIND-IN-BINDINGS-OR-FBINDINGS
 962      1   0.0      1   0.0  11194  98.3        -  SB-X86-64-ASM::GET-FPR
 963      1   0.0      1   0.0  11195  98.3        -  SB-C::%%POLICY-QUALITY
 964      1   0.0      1   0.0  11196  98.3        -  WRITE-STRING
 965      1   0.0      1   0.0  11197  98.3        -  SB-PCL::SETF-SLOT-VALUE-USING-CLASS-DFUN
 966      1   0.0      1   0.0  11198  98.3        -  SB-C::ALTER-POLICY
 967      1   0.0      1   0.0  11199  98.3        -  SB-X86-64-ASM::SIZED-THING
 968      1   0.0      1   0.0  11200  98.3        -  (FLET SB-C::BODY-FUN :IN SB-C::ADD-EQL-VAR-VAR-CONSTRAINT)
 969      1   0.0      1   0.0  11201  98.3        -  SB-X86-64-ASM::EA
 970      1   0.0      1   0.0  11202  98.3        -  SB-C::MAKE-LISP-SOURCE-INFO
 971      1   0.0      1   0.0  11203  98.3        -  (LAMBDA (SB-C::CONSTRAINT) :IN SB-C::CONSTRAINT-PROPAGATE-IN-BLOCK)
 972      1   0.0      1   0.0  11204  98.4        -  (LAMBDA (#:WAVEFUNCTION35497))
 973      1   0.0      1   0.0  11205  98.4        -  SB-C:LOCATION=
 974      1   0.0      1   0.0  11206  98.4        -  (LAMBDA (#:WAVEFUNCTION35528))
 975      1   0.0      1   0.0  11207  98.4        -  SB-KERNEL:MAKE-FUN-TYPE
 976      1   0.0      1   0.0  11208  98.4        -  "foreign function atan2"
 977      1   0.0      1   0.0  11209  98.4        -  SB-KERNEL::PARSE-<FUNCTION>
 978      1   0.0      1   0.0  11210  98.4        -  SB-C::MAKE-CLEANUP
 979      1   0.0      1   0.0  11211  98.4        -  SB-FASL:GET-ASM-ROUTINE
 980      1   0.0      1   0.0  11212  98.4        -  (LAMBDA (#:WAVEFUNCTION35762))
 981      1   0.0      1   0.0  11213  98.4        -  SB-X86-64-ASM::GET-GPR
 982      1   0.0      1   0.0  11214  98.4        -  (FLET "WRAPPER2" :IN SB-IMPL::VALIDATE-VARS)
 983      1   0.0      1   0.0  11215  98.4        -  (LAMBDA (SB-C::CONSTRAINT) :IN SB-C::ADD-EQL-VAR-VAR-CONSTRAINT)
 984      1   0.0      1   0.0  11216  98.5        -  (LAMBDA (#:WAVEFUNCTION36019))
 985      1   0.0      1   0.0  11217  98.5        -  SB-C::VOP-ARGS
 986      1   0.0      1   0.0  11218  98.5        -  (LAMBDA (#:WAVEFUNCTION36057))
 987      1   0.0      1   0.0  11219  98.5        -  DELETE-DUPLICATES
 988      1   0.0      1   0.0  11220  98.5        -  (LAMBDA (#:WAVEFUNCTION36222))
 989      1   0.0      1   0.0  11221  98.5        -  (SB-PCL::FAST-METHOD MAKE-INSTANCE (SYMBOL))
 990      1   0.0      1   0.0  11222  98.5        -  (SB-PCL::SLOT-TYPECHECK CL-QUIL:OPERATOR-DESCRIPTION)
 991      1   0.0      1   0.0  11223  98.5        -  (LAMBDA (#:WAVEFUNCTION36345))
 992      1   0.0      1   0.0  11224  98.5        -  "foreign function szone_malloc_should_clear"
 993      1   0.0      1   0.0  11225  98.5        -  SB-C::MAKE-FINITE-SB
 994      1   0.0      1   0.0  11226  98.5        -  SB-INT:LL-KWDS-RESTP
 995      1   0.0      1   0.0  11227  98.6        -  SB-C::CONSTANT-LVAR-USES-P
 996      1   0.0      1   0.0  11228  98.6        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 997      1   0.0      1   0.0  11229  98.6        -  SB-C::CMOVP
 998      1   0.0      1   0.0  11230  98.6        -  SB-C::CONSTANT-SPECIAL-VARIABLE-P
 999      1   0.0      1   0.0  11231  98.6        -  SB-C::SAVED-AFTER-READ
1000      1   0.0      1   0.0  11232  98.6        -  SB-VM::ALLOCATE-VECTOR-WITH-WIDETAG
1001      1   0.0      1   0.0  11233  98.6        -  SB-KERNEL:%FUN-FUN
1002      1   0.0      1   0.0  11234  98.6        -  (LAMBDA (#:WAVEFUNCTION36853))
1003      1   0.0      1   0.0  11235  98.6        -  (LAMBDA (#:WAVEFUNCTION36889))
1004      1   0.0      1   0.0  11236  98.6        -  SB-PRETTY::START-LOGICAL-BLOCK
1005      1   0.0      1   0.0  11237  98.6        -  ALEXA-INTERNAL::|CL-QUIL::LINE-LEXER/FIRE-22|
1006      1   0.0      1   0.0  11238  98.6        -  CL-QUIL.CLIFFORD::TABLEAU-APPLY-CNOT
1007      1   0.0      1   0.0  11239  98.7        -  (LAMBDA (SB-ALIEN:CAST) :IN SB-C::SUBSTITUTE-SINGLE-USE-LVAR)
1008      1   0.0      1   0.0  11240  98.7        -  (LABELS SB-C::MAYBE-ARRAY-TYPE-DIMENSIONS :IN SB-C::ARRAY-TYPE-DIMENSIONS-OR-GIVE-UP)
1009      1   0.0      1   0.0  11241  98.7        -  SB-LOOP::LOOP-DECLARE-VAR
1010      1   0.0      1   0.0  11242  98.7        -  SB-X86-64-ASM::%EA
1011      1   0.0      1   0.0  11243  98.7        -  SB-C::BRANCH-OPCODE-P
1012      1   0.0      1   0.0  11244  98.7        -  SB-C::BLOCK-LABEL
1013      1   0.0      1   0.0  11245  98.7        -  SB-LOOP::LOOP-CHECK-DATA-TYPE
1014      1   0.0      1   0.0  11246  98.7        -  SB-LOOP::LOOP-GET-PROGN
1015      1   0.0      1   0.0  11247  98.7        -  SB-C::SCAVENGE-HOME-DEPENDENCY-GRAPH
1016      1   0.0      1   0.0  11248  98.7        -  SB-C::BLOCK-END-LEXENV
1017      1   0.0      1   0.0  11249  98.7        -  SB-X86-64-ASM::PLAUSIBLE-SIGNED-IMM8-OPERAND-P
1018      1   0.0      1   0.0  11250  98.8        -  (FLET SB-C::BOUND :IN SB-C::CONSTRAIN-INTEGER-TYPE)
1019      1   0.0      1   0.0  11251  98.8        -  SB-ASSEM:MAKE-ASMSTREAM
1020      1   0.0      1   0.0  11252  98.8        -  SB-INT:FORCE
1021      1   0.0      1   0.0  11253  98.8        -  SB-X86-64-ASM::GPR-P
1022      1   0.0      1   0.0  11254  98.8        -  SB-X86-64-ASM::REG-ENCODING
1023      1   0.0      1   0.0  11255  98.8        -  (SB-C:DEFTRANSFORM ASH)
1024      1   0.0      1   0.0  11256  98.8        -  SB-C::MAKE-COMPONENT
1025      1   0.0      1   0.0  11257  98.8        -  SB-KERNEL::NAMED-COMPLEX-INTERSECTION2-TYPE-METHOD
1026      1   0.0      1   0.0  11258  98.8        -  (LAMBDA NIL :IN DOLIST)
1027      1   0.0      1   0.0  11259  98.8        -  SB-C::CDF-ENCODE-LOCS
1028      1   0.0      1   0.0  11260  98.8        -  SB-C::NOTE-DEBUG-LOCATION
1029      1   0.0      1   0.0  11261  98.9        -  SB-C::CONFLICTIZE-SAVE-P-VOP
1030      1   0.0      1   0.0  11262  98.9        -  SB-X86-64-ASM::OPERAND-SIZE
1031      1   0.0      1   0.0  11263  98.9        -  SUBSEQ
1032      1   0.0      1   0.0  11264  98.9        -  SB-KERNEL:%LAST1
1033      1   0.0      1   0.0  11265  98.9        -  SB-C::CAST-TYPE-CHECK
1034      1   0.0      1   0.0  11266  98.9        -  SB-KERNEL:%UNARY-TRUNCATE/SINGLE-FLOAT
1035      1   0.0      1   0.0  11267  98.9        -  SB-INT:INFO-FIND-AUX-KEY/PACKED
1036      1   0.0      1   0.0  11268  98.9        -  SB-C:MAKE-LOAD-TIME-CONSTANT-TN
1037      1   0.0      1   0.0  11269  98.9        -  (SB-VM::OPTIMIZED-DATA-VECTOR-REF (UNSIGNED-BYTE 32))
1038      1   0.0      1   0.0  11270  98.9        -  (SB-PCL::FAST-METHOD INITIALIZE-INSTANCE :AFTER (QVM:PURE-STATE-QVM))
1039      1   0.0      1   0.0  11271  98.9        -  SB-C::MULTI-COMPARE
1040      1   0.0      1   0.0  11272  98.9        -  SB-KERNEL:TWO-ARG-AND
1041      1   0.0      1   0.0  11273  99.0        -  SB-KERNEL::UNION-COMPLEX-SUBTYPEP-ARG1
1042      1   0.0      1   0.0  11274  99.0        -  LIST*
1043      1   0.0      1   0.0  11275  99.0        -  (SB-PCL::EMF SB-MOP:ENSURE-CLASS-USING-CLASS)
1044      1   0.0      1   0.0  11276  99.0        -  CL-QUIL.CLIFFORD::MULTIPLY-COMPONENTS
1045      1   0.0      1   0.0  11277  99.0        -  SB-KERNEL:ALWAYS-SUBTYPEP
1046      1   0.0      1   0.0  11278  99.0        -  (:SOURCE-TRANSFORM COMMON-LISP:+)
1047      1   0.0      1   0.0  11279  99.0        -  SB-KERNEL:CODE-N-ENTRIES
1048      1   0.0      1   0.0  11280  99.0        -  (LABELS SB-C::RECURSE :IN SB-C::DS-LAMBDA-LIST-MATCH-P)
1049      1   0.0      1   0.0  11281  99.0        -  SB-C::ORDERED-LIST-INTERSECTION
1050      1   0.0      1   0.0  11282  99.0        -  SB-IMPL::LIST-DELETE-DUPLICATES*
1051      1   0.0      1   0.0  11283  99.0        -  SB-C::MAYBE-MUMBLE
1052      1   0.0      1   0.0  11284  99.1        -  VALUES
1053      1   0.0      1   0.0  11285  99.1        -  (SB-VM::OPTIMIZED-DATA-VECTOR-REF BASE-CHAR)
1054      1   0.0      1   0.0  11286  99.1        -  SB-C::MAKE-SET
1055      1   0.0      1   0.0  11287  99.1        -  SB-C::LEAF-DYNAMIC-EXTENT
1056      1   0.0      1   0.0  11288  99.1        -  SB-C::ANNOTATE-FIXED-VALUES-LVAR
1057      1   0.0      1   0.0  11289  99.1        -  SB-C::*-DERIVE-TYPE-OPTIMIZER
1058      1   0.0      1   0.0  11290  99.1        -  SB-C::TN-COST
1059      1   0.0      1   0.0  11291  99.1        -  (LAMBDA NIL :IN SB-C::PROCESS-DECLS)
1060      1   0.0      1   0.0  11292  99.1        -  >
1061      1   0.0      1   0.0  11293  99.1        -  (SB-C:DEFTRANSFORM LENGTH)
1062      1   0.0      1   0.0  11294  99.1        -  PPRINT-DISPATCH
1063      1   0.0      1   0.0  11295  99.1        -  SB-C::XEP-P
1064      1   0.0      1   0.0  11296  99.2        -  SB-C::MERGE-UVL-LIVE-SETS
1065      1   0.0      1   0.0  11297  99.2        -  SB-C::CHANGE-TN-REF-TN
1066      1   0.0      1   0.0  11298  99.2        -  (FLET "CLEANUP-FUN-5" :IN SB-C::IR1-CONVERT-LAMBDA-BODY)
1067      1   0.0      1   0.0  11299  99.2        -  SB-IMPL::CHARACTER-STRING-SOUT
1068      1   0.0      1   0.0  11300  99.2        -  SB-INT:ALLOC-XSET
1069      1   0.0      1   0.0  11301  99.2        -  SB-ASSEM::MAKE-BACK-PATCH
1070      1   0.0      1   0.0  11302  99.2        -  SB-C::MAKE-ENTRY
1071      1   0.0      1   0.0  11303  99.2        -  SB-VM::STOREW
1072      1   0.0      1   0.0  11304  99.2        -  SB-REGALLOC::SELECT-LOAD-TN-LOCATION
1073      1   0.0      1   0.0  11305  99.2        -  SB-KERNEL::VALUES-SIMPLE-=-TYPE-METHOD
1074      1   0.0      1   0.0  11306  99.2        -  SB-C::ARRAY-TYPE-DECLARED-ELEMENT-TYPE
1075      1   0.0      1   0.0  11307  99.3        -  SB-C::LOOKS-LIKE-AN-MV-BIND
1076      1   0.0      1   0.0  11308  99.3        -  SB-C::FIND-MODULAR-VERSION
1077      1   0.0      1   0.0  11309  99.3        -  (SB-VM::OPTIMIZED-DATA-VECTOR-SET BASE-CHAR)
1078      1   0.0      1   0.0  11310  99.3        -  SB-C::FUNCTIONAL-DEBUG-NAME
1079      1   0.0      1   0.0  11311  99.3        -  SB-INT:XSET-MEMBER-P
1080      1   0.0      1   0.0  11312  99.3        -  (FLET SB-ASSEM::FROB :IN SB-ASSEM::COMPACT-SEGMENT-BUFFER)
1081      1   0.0      1   0.0  11313  99.3        -  SB-C::LOGAND-DERIVE-TYPE-OPTIMIZER
1082      1   0.0      1   0.0  11314  99.3        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2.))
1083      1   0.0      1   0.0  11315  99.3        -  SB-KERNEL:HAIRY-DATA-VECTOR-SET
1084      1   0.0      1   0.0  11316  99.3        -  SB-REGALLOC::UNBOUNDED-TN-P
1085      1   0.0      1   0.0  11317  99.3        -  (LABELS SB-C::CORE-COALESCE-P :IN SB-C::FIND-CONSTANT)
1086      1   0.0      1   0.0  11318  99.4        -  SB-C::NOTE-UNWINNAGE
1087      1   0.0      1   0.0  11319  99.4        -  (SB-PCL::FAST-METHOD INITIALIZE-INSTANCE :AFTER (CL-QUIL:SIMPLE-GATE))
1088      1   0.0      1   0.0  11320  99.4        -  SB-C::POSSIBLE-REST-ARG-CONTEXT
1089      1   0.0      1   0.0  11321  99.4        -  SB-IMPL::UNIQUELY-IDENTIFIED-BY-PRINT-P
1090      1   0.0      1   0.0  11322  99.4        -  SB-C::POLICY=
1091      1   0.0      1   0.0  11323  99.4        -  SB-KERNEL:%SP-STRING-COMPARE
1092      1   0.0      1   0.0  11324  99.4        -  (FLET "BOD7" :IN SB-REGALLOC::INIT-LIVE-TNS)
1093      1   0.0      1   0.0  11325  99.4        -  (SB-C::VOP SB-VM::FAST---C/FIXNUM=>FIXNUM)
1094      1   0.0      1   0.0  11326  99.4        -  (SB-C:DEFTRANSFORM ASH)
1095      1   0.0      1   0.0  11327  99.4        -  SB-KERNEL::ARRAY-SIMPLE-SUBTYPEP-TYPE-METHOD
1096      1   0.0      1   0.0  11328  99.4        -  (FLET SB-X86-64-ASM::BYTE-DISP-P :IN SB-X86-64-ASM::JMP)
1097      1   0.0      1   0.0  11329  99.4        -  SB-C::MAKE-EXIT
1098      1   0.0      1   0.0  11330  99.5        -  "foreign function arch_get_fp_modes"
