Number of samples:   11203
Sample interval:     0.01 seconds
Total sampling time: 112.03 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "repl-thread" RUNNING {1008AD1BC3}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
1092      1   0.0      1   0.0  11131  99.4        -  SB-KERNEL:UB2-BASH-COPY
1093      1   0.0      1   0.0  11132  99.4        -  SB-INT:SYMBOL-FDEFN
1094      1   0.0      1   0.0  11133  99.4        -  (FLET SB-C::DO-1-USE :IN SB-C::UPDATE-UVL-LIVE-SETS)
1095      1   0.0      1   0.0  11134  99.4        -  SB-KERNEL:MAKE-FUN-TYPE
1096      1   0.0      1   0.0  11135  99.4        -  (:SOURCE-TRANSFORM LOGXOR)
1097      1   0.0      1   0.0  11136  99.4        -  SB-BIGNUM::BIGNUM-BUFFER-INTEGER-LENGTH
1098      1   0.0      1   0.0  11137  99.4        -  SB-REGALLOC::FIND-SINGLE-WRITER
1099      1   0.0      1   0.0  11138  99.4        -  SB-C::BRANCH-OPCODE-P
1100      1   0.0      1   0.0  11139  99.4        -  SB-C::MAYBE-MUMBLE
1101      1   0.0      1   0.0  11140  99.4        -  (:SOURCE-TRANSFORM LENGTH)
1102      1   0.0      1   0.0  11141  99.4        -  SB-IMPL::DEFAULT-STRING-OUCH
1103      1   0.0      1   0.0  11142  99.5        -  (FLET SB-C::POSITIONAL-ANNOTATION :IN SB-C::MAP-COMBINATION-ARGS-AND-TYPES)
1104      1   0.0      1   0.0  11143  99.5        -  SB-C::MAKE-ENTRY
1105      1   0.0      1   0.0  11144  99.5        -  (FLET "BOD1" :IN SB-REGALLOC::OPTIMIZED-EMIT-SAVES-BLOCK)
1106      1   0.0      1   0.0  11145  99.5        -  (FLET SB-IMPL::COPY :IN GET-OUTPUT-STREAM-STRING)
1107      1   0.0      1   0.0  11146  99.5        -  SB-KERNEL:OUTPUT-UGLY-OBJECT
1108      1   0.0      1   0.0  11147  99.5        -  CAR
1109      1   0.0      1   0.0  11148  99.5        -  SB-C::CONSTANT-SPECIAL-FORM-P
1110      1   0.0      1   0.0  11149  99.5        -  SB-ASSEM::%MARK-USED-LABELS
1111      1   0.0      1   0.0  11150  99.5        -  SB-C::READS-WITHIN-BLOCK-P
1112      1   0.0      1   0.0  11151  99.5        -  SB-BIGNUM::COPY-BIGNUM
1113      1   0.0      1   0.0  11152  99.5        -  SB-KERNEL:%MAKE-SYMBOL
1114      1   0.0      1   0.0  11153  99.6        -  SB-C::MAKE-MV-COMBINATION
1115      1   0.0      1   0.0  11154  99.6        -  SB-X86-64-ASM::%EA
1116      1   0.0      1   0.0  11155  99.6        -  "foreign function _platform_memmove$VARIANT$Haswell"
1117      1   0.0      1   0.0  11156  99.6        -  "foreign function free"
1118      1   0.0      1   0.0  11157  99.6        -  SB-VM::COPY-VECTOR-DATA
1119      1   0.0      1   0.0  11158  99.6        -  (LAMBDA (SB-C::ARG TYPE SB-C::LVARS &OPTIONAL SB-C::ANNOTATION) :IN SB-C::FLUSHABLE-COMBINATION-ARGS-P)
1120      1   0.0      1   0.0  11159  99.6        -  SB-C::NODE-DELETED
1121      1   0.0      1   0.0  11160  99.6        -  SB-C::IR1-CONVERT-LAMBDALIKE
1122      1   0.0      1   0.0  11161  99.6        -  SB-C::INTERNAL-NAME-P
1123      1   0.0      1   0.0  11162  99.6        -  (SB-VM::OPTIMIZED-DATA-VECTOR-SET (COMPLEX DOUBLE-FLOAT))
1124      1   0.0      1   0.0  11163  99.6        -  (FLET SB-C::REOPTIMIZE-P :IN SB-C::MAP-COMBINATION-ARG-VAR)
1125      1   0.0      1   0.0  11164  99.7        -  SB-C::CTRAN-HOME-LAMBDA-OR-NULL
1126      1   0.0      1   0.0  11165  99.7        -  (SB-C:DEFTRANSFORM LENGTH)
1127      1   0.0      1   0.0  11166  99.7        -  SB-C::INTERVAL-CONTAINS-P
1128      1   0.0      1   0.0  11167  99.7        -  SB-C::MAKE-DEBUG-ENVIRONMENT-TNS-LIVE
1129      0   0.0  11180  99.8  11167  99.7        -  (LABELS FIASCO-SUITES::QVM-TESTS :IN FIASCO-SUITES::QVM-TESTS)
1130      0   0.0  11180  99.8  11167  99.7        -  (LABELS FIASCO::RUN-TEST-BODY :IN FIASCO::RUN-TEST-BODY-IN-HANDLERS)
1131      0   0.0  11180  99.8  11167  99.7        -  FIASCO::CALL-WITH-TEST-HANDLERS
1132      0   0.0  11180  99.8  11167  99.7        -  FIASCO::PRETTY-RUN-TEST
1133      0   0.0  11180  99.8  11167  99.7        -  (LABELS #:BODY-SYM1 :IN FIASCO-SUITES::QVM-TESTS)
1134      0   0.0  11180  99.8  11167  99.7        -  FIASCO-SUITES::QVM-TESTS
1135      0   0.0  11180  99.8  11167  99.7        -  FIASCO:RUN-SUITE-TESTS
1136      0   0.0  11180  99.8  11167  99.7        -  FIASCO:RUN-TESTS
1137      0   0.0  11180  99.8  11167  99.7        -  "Unknown component: #x252F55F0"
1138      0   0.0  11180  99.8  11167  99.7        -  SWANK::EVAL-REGION
1139      0   0.0  11180  99.8  11167  99.7        -  (LAMBDA NIL :IN SWANK-REPL::REPL-EVAL)
1140      0   0.0  11180  99.8  11167  99.7        -  SWANK-REPL::TRACK-PACKAGE
1141      0   0.0  11180  99.8  11167  99.7        -  SWANK::CALL-WITH-RETRY-RESTART
1142      0   0.0  11180  99.8  11167  99.7        -  SWANK::CALL-WITH-BUFFER-SYNTAX
1143      0   0.0  11180  99.8  11167  99.7        -  SWANK-REPL::REPL-EVAL
1144      0   0.0  11180  99.8  11167  99.7        -  SB-INT:SIMPLE-EVAL-IN-LEXENV
1145      0   0.0  11180  99.8  11167  99.7        -  EVAL
1146      0   0.0  11180  99.8  11167  99.7        -  SWANK:EVAL-FOR-EMACS
1147      0   0.0  11180  99.8  11167  99.7        -  SWANK::PROCESS-REQUESTS
1148      0   0.0  11180  99.8  11167  99.7        -  (LAMBDA NIL :IN SWANK::HANDLE-REQUESTS)
1149      0   0.0  11180  99.8  11167  99.7        -  SWANK/SBCL::CALL-WITH-BREAK-HOOK
1150      0   0.0  11180  99.8  11167  99.7        -  (FLET SWANK/BACKEND:CALL-WITH-DEBUGGER-HOOK :IN "/Users/cscott/quicklisp/dists/quicklisp/software/slime-v2.24/swank/sbcl.lisp")
1151      0   0.0  11180  99.8  11167  99.7        -  SWANK::CALL-WITH-BINDINGS
1152      0   0.0  11180  99.8  11167  99.7        -  SWANK::HANDLE-REQUESTS
1153      0   0.0  11180  99.8  11167  99.7        -  (FLET SB-UNIX::BODY :IN SB-THREAD::NEW-LISP-THREAD-TRAMPOLINE)
1154      0   0.0  11180  99.8  11167  99.7        -  (FLET "WITHOUT-INTERRUPTS-BODY-4" :IN SB-THREAD::NEW-LISP-THREAD-TRAMPOLINE)
1155      0   0.0  11180  99.8  11167  99.7        -  (FLET SB-THREAD::WITH-MUTEX-THUNK :IN SB-THREAD::NEW-LISP-THREAD-TRAMPOLINE)
1156      0   0.0  11180  99.8  11167  99.7        -  (FLET "WITHOUT-INTERRUPTS-BODY-1" :IN SB-THREAD::CALL-WITH-MUTEX)
1157      0   0.0  11180  99.8  11167  99.7        -  SB-THREAD::CALL-WITH-MUTEX
1158      0   0.0  11180  99.8  11167  99.7        -  SB-THREAD::NEW-LISP-THREAD-TRAMPOLINE
1159      0   0.0  11180  99.8  11167  99.7        -  "foreign function call_into_lisp"
1160      0   0.0  11180  99.8  11167  99.7        -  "foreign function new_thread_trampoline"
1161      0   0.0  11180  99.8  11167  99.7        -  "foreign function _pthread_body"
1162      0   0.0  11180  99.8  11167  99.7        -  "foreign function _pthread_start"
1163      0   0.0  11180  99.8  11167  99.7        -  "foreign function thread_start"
1164      0   0.0   8378  74.8  11167  99.7        -  COMPILE
1165      0   0.0   8375  74.8  11167  99.7        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;TARGET-MAIN.LISP")
1166      0   0.0   7567  67.5  11167  99.7        -  SB-C::COMPILE-COMPONENT
1167      0   0.0   5171  46.2  11167  99.7        -  (LABELS QVM-TESTS::TEST-HELLA-RANDOM-CLIFFORDS :IN QVM-TESTS::TEST-HELLA-RANDOM-CLIFFORDS)
1168      0   0.0   5171  46.2  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-HELLA-RANDOM-CLIFFORDS)
1169      0   0.0   5171  46.2  11167  99.7        -  QVM-TESTS::TEST-HELLA-RANDOM-CLIFFORDS
1170      0   0.0   5080  45.3  11167  99.7        -  SB-C::IR1-PHASES
1171      0   0.0   5054  45.1  11167  99.7        -  (SB-PCL::EMF QVM:RUN)
1172      0   0.0   4494  40.1  11167  99.7        -  QVM::COMPILE-LAMBDA
1173      0   0.0   4200  37.5  11167  99.7        -  SB-C::IR1-OPTIMIZE-UNTIL-DONE
1174      0   0.0   3973  35.5  11167  99.7        -  CL-QUIL.CLIFFORD::CLIFFORD-TO-MATRIX
1175      0   0.0   3160  28.2  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:TRANSITION (QVM:PURE-STATE-QVM QVM::CLIFFORD-APPLICATION))
1176      0   0.0   3044  27.2  11167  99.7        -  QVM::COMPILE-CLIFFORD
1177      0   0.0   3044  27.2  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:TRANSITION (QVM::STABILIZER-QVM QVM::CLIFFORD-APPLICATION))
1178      0   0.0   1492  13.3  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:RUN :BEFORE (QVM:PURE-STATE-QVM))
1179      0   0.0   1488  13.3  11167  99.7        -  (SB-PCL::FAST-METHOD QVM::COMPILE-LOADED-PROGRAM (QVM:PURE-STATE-QVM))
1180      0   0.0   1462  13.1  11167  99.7        -  (FLET SB-IMPL::F :IN SB-IMPL::VECTOR-MAP-INTO/SIMPLE-VECTOR)
1181      0   0.0   1462  13.1  11167  99.7        -  SB-IMPL::VECTOR-MAP-INTO/SIMPLE-VECTOR
1182      0   0.0   1459  13.0  11167  99.7        -  (SB-PCL::FAST-METHOD QVM::COMPILE-INSTRUCTION (T CL-QUIL:GATE-APPLICATION))
1183      0   0.0   1346  12.0  11167  99.7        -  SB-REGALLOC:PACK
1184      0   0.0   1225  10.9  11167  99.7        -  (SB-PCL::FAST-METHOD QVM::COMPILE-OPERATOR (CL-QUIL:SIMPLE-GATE T T))
1185      0   0.0    972   8.7  11167  99.7        -  (LABELS QVM-TESTS::TEST-SHARED-ARRAY-ALLOCATION/DEALLOCATION :IN QVM-TESTS::TEST-SHARED-ARRAY-ALLOCATION/DEALLOCATION)
1186      0   0.0    972   8.7  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-SHARED-ARRAY-ALLOCATION/DEALLOCATION)
1187      0   0.0    972   8.7  11167  99.7        -  QVM-TESTS::TEST-SHARED-ARRAY-ALLOCATION/DEALLOCATION
1188      0   0.0    964   8.6  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-POSIX-SHARED-MEMORY-ALLOCATION/DEALLOCATION)
1189      0   0.0    964   8.6  11167  99.7        -  QVM-TESTS::TEST-POSIX-SHARED-MEMORY-ALLOCATION/DEALLOCATION
1190      0   0.0    963   8.6  11167  99.7        -  (LABELS QVM-TESTS::TEST-POSIX-SHARED-MEMORY-ALLOCATION/DEALLOCATION :IN QVM-TESTS::TEST-POSIX-SHARED-MEMORY-ALLOCATION/DEALLOCATION)
1191      0   0.0    867   7.7  11167  99.7        -  (LABELS QVM-TESTS::TEST-CLIFFORD-MATRIX-CONVERSIONS :IN QVM-TESTS::TEST-CLIFFORD-MATRIX-CONVERSIONS)
1192      0   0.0    867   7.7  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-CLIFFORD-MATRIX-CONVERSIONS)
1193      0   0.0    867   7.7  11167  99.7        -  QVM-TESTS::TEST-CLIFFORD-MATRIX-CONVERSIONS
1194      0   0.0    857   7.6  11167  99.7        -  SB-REGALLOC::COLOR-INTERFERENCE-GRAPH
1195      0   0.0    783   7.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-LARGE :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-LARGE)
1196      0   0.0    783   7.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-LARGE)
1197      0   0.0    783   7.0  11167  99.7        -  QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-LARGE
1198      0   0.0    660   5.9  11167  99.7        -  (LABELS QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-MEDIUM :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-MEDIUM)
1199      0   0.0    660   5.9  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-MEDIUM)
1200      0   0.0    660   5.9  11167  99.7        -  QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-MEDIUM
1201      0   0.0    504   4.5  11167  99.7        -  SB-C::IR1-CONVERT-BLOCK
1202      0   0.0    485   4.3  11167  99.7        -  (LAMBDA (SB-C::NEXT SB-C::RESULT SB-C::POST-BINDING-LEXENV) :IN SB-C::IR1-CONVERT-LET)
1203      0   0.0    425   3.8  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-TWO-QUBIT-TWO-CLIFFORD)
1204      0   0.0    425   3.8  11167  99.7        -  QVM-TESTS::TEST-TWO-QUBIT-TWO-CLIFFORD
1205      0   0.0    424   3.8  11167  99.7        -  (LABELS QVM-TESTS::TEST-TWO-QUBIT-TWO-CLIFFORD :IN QVM-TESTS::TEST-TWO-QUBIT-TWO-CLIFFORD)
1206      0   0.0    397   3.5  11167  99.7        -  QVM-TESTS::TEST-RANGE
1207      0   0.0    383   3.4  11167  99.7        -  SB-C::LOCALL-ANALYZE-CLAMBDAS-UNTIL-DONE
1208      0   0.0    364   3.2  11167  99.7        -  SB-C::MAKE-FUNCTIONAL-FROM-TOPLEVEL-LAMBDA
1209      0   0.0    356   3.2  11167  99.7        -  SB-C::IR1-CONVERT-FUNCTION
1210      0   0.0    276   2.5  11167  99.7        -  (LABELS QVM-TESTS::TEST-ONE-QUBIT-TWO-CLIFFORD :IN QVM-TESTS::TEST-ONE-QUBIT-TWO-CLIFFORD)
1211      0   0.0    276   2.5  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-ONE-QUBIT-TWO-CLIFFORD)
1212      0   0.0    276   2.5  11167  99.7        -  QVM-TESTS::TEST-ONE-QUBIT-TWO-CLIFFORD
1213      0   0.0    275   2.5  11167  99.7        -  SB-C::MAYBE-EXPAND-LOCAL-INLINE
1214      0   0.0    270   2.4  11167  99.7        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;LOCALL.LISP")
1215      0   0.0    231   2.1  11167  99.7        -  (SB-PCL::FAST-METHOD QVM::COMPILE-OPERATOR (CL-QUIL:PERMUTATION-GATE T T))
1216      0   0.0    219   2.0  11167  99.7        -  SB-C::IR1-CONVERT-PROGN
1217      0   0.0    217   1.9  11167  99.7        -  (LABELS QVM-TESTS::TEST-TWO-QUBIT-ONE-CLIFFORD :IN QVM-TESTS::TEST-TWO-QUBIT-ONE-CLIFFORD)
1218      0   0.0    217   1.9  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-TWO-QUBIT-ONE-CLIFFORD)
1219      0   0.0    217   1.9  11167  99.7        -  QVM-TESTS::TEST-TWO-QUBIT-ONE-CLIFFORD
1220      0   0.0    148   1.3  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:APPLY-GATE (CL-QUIL:PARAMETERIZED-GATE T T))
1221      0   0.0    143   1.3  11167  99.7        -  (LABELS QVM-TESTS::TEST-ONE-QUBIT-ONE-CLIFFORD :IN QVM-TESTS::TEST-ONE-QUBIT-ONE-CLIFFORD)
1222      0   0.0    143   1.3  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-ONE-QUBIT-ONE-CLIFFORD)
1223      0   0.0    143   1.3  11167  99.7        -  QVM-TESTS::TEST-ONE-QUBIT-ONE-CLIFFORD
1224      0   0.0    142   1.3  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:APPLY-GATE (CL-QUIL:PERMUTATION-GATE T T))
1225      0   0.0    141   1.3  11167  99.7        -  SB-C::IR1-CONVERT-INLINE-EXPANSION
1226      0   0.0    141   1.3  11167  99.7        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;IR1OPT.LISP")
1227      0   0.0    133   1.2  11167  99.7        -  SB-C::COPY-PROPAGATE
1228      0   0.0    115   1.0  11167  99.7        -  SB-REGALLOC::INSERT-CONFLICT-EDGES
1229      0   0.0    111   1.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-QUARTER-ROTATION-MEASUREMENTS :IN QVM-TESTS::TEST-QUARTER-ROTATION-MEASUREMENTS)
1230      0   0.0    111   1.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-QUARTER-ROTATION-MEASUREMENTS)
1231      0   0.0    111   1.0  11167  99.7        -  QVM-TESTS::TEST-QUARTER-ROTATION-MEASUREMENTS
1232      0   0.0    107   1.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-EIGHTH-ROTATION-MEASUREMENTS :IN QVM-TESTS::TEST-EIGHTH-ROTATION-MEASUREMENTS)
1233      0   0.0    107   1.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-EIGHTH-ROTATION-MEASUREMENTS)
1234      0   0.0    107   1.0  11167  99.7        -  QVM-TESTS::TEST-EIGHTH-ROTATION-MEASUREMENTS
1235      0   0.0    107   1.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-THREE-QUARTER-ROTATION-MEASUREMENTS :IN QVM-TESTS::TEST-THREE-QUARTER-ROTATION-MEASUREMENTS)
1236      0   0.0    107   1.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-THREE-QUARTER-ROTATION-MEASUREMENTS)
1237      0   0.0    107   1.0  11167  99.7        -  QVM-TESTS::TEST-THREE-QUARTER-ROTATION-MEASUREMENTS
1238      0   0.0    102   0.9  11167  99.7        -  SB-C::LIFETIME-ANALYZE
1239      0   0.0     95   0.8  11167  99.7        -  (SB-PCL::FAST-METHOD CHANGE-CLASS (STANDARD-OBJECT STANDARD-CLASS))
1240      0   0.0     87   0.8  11167  99.7        -  SB-KERNEL:SUB-GC
1241      0   0.0     87   0.8  11167  99.7        -  SB-EXT:GC
1242      0   0.0     80   0.7  11167  99.7        -  FROM-LIST
1243      0   0.0     78   0.7  11167  99.7        -  (LABELS QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-SMALL :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-SMALL)
1244      0   0.0     78   0.7  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-SMALL)
1245      0   0.0     78   0.7  11167  99.7        -  QVM-TESTS::TEST-RANDOM-QVM-VS-CHP-SMALL
1246      0   0.0     74   0.7  11167  99.7        -  SB-ASSEM:ASSEMBLE-SECTIONS
1247      0   0.0     72   0.6  11167  99.7        -  SB-C::SUBSTITUTE-LEAF-IF
1248      0   0.0     72   0.6  11167  99.7        -  (LABELS QVM-TESTS::TEST-HADAMARD-MEASUREMENTS :IN QVM-TESTS::TEST-HADAMARD-MEASUREMENTS)
1249      0   0.0     72   0.6  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-HADAMARD-MEASUREMENTS)
1250      0   0.0     72   0.6  11167  99.7        -  QVM-TESTS::TEST-HADAMARD-MEASUREMENTS
1251      0   0.0     69   0.6  11167  99.7        -  (LABELS QVM-TESTS::TEST-QVM-GARBAGE-COLLECTION :IN QVM-TESTS::TEST-QVM-GARBAGE-COLLECTION)
1252      0   0.0     69   0.6  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-QVM-GARBAGE-COLLECTION)
1253      0   0.0     69   0.6  11167  99.7        -  QVM-TESTS::TEST-QVM-GARBAGE-COLLECTION
1254      0   0.0     67   0.6  11167  99.7        -  CL-QUIL.CLIFFORD::GLOBAL-PHASE~
1255      0   0.0     66   0.6  11167  99.7        -  SB-C::IR1-FINALIZE
1256      0   0.0     64   0.6  11167  99.7        -  QVM::FREE-POSIX-SHARED-MEMORY
1257      0   0.0     60   0.5  11167  99.7        -  SB-C::MAKE-CORE-COMPONENT
1258      0   0.0     56   0.5  11167  99.7        -  SB-IMPL::VECTOR-MAP-INTO/SIMPLE-ARRAY-COMPLEX-DOUBLE-FLOAT
1259      0   0.0     52   0.5  11167  99.7        -  CL-QUIL.CLIFFORD:MATRIX-TO-CLIFFORD
1260      0   0.0     50   0.4  11167  99.7        -  SB-C::SETQ-VAR
1261      0   0.0     44   0.4  11167  99.7        -  (LAMBDA (CL-QUIL.CLIFFORD::X) :IN CL-QUIL.CLIFFORD::GLOBAL-PHASE~)
1262      0   0.0     42   0.4  11167  99.7        -  CL-QUIL.CLIFFORD::TABLEAU-WAVEFUNCTION
1263      0   0.0     37   0.3  11167  99.7        -  SB-C::IR1-CONVERT-LOCALLY
1264      0   0.0     34   0.3  11167  99.7        -  SB-THREAD::CALL-WITH-SYSTEM-MUTEX/WITHOUT-GCING
1265      0   0.0     34   0.3  11167  99.7        -  SB-VM::ALLOCATE-IMMOBILE-OBJ
1266      0   0.0     34   0.3  11167  99.7        -  SB-C:ALLOCATE-CODE-OBJECT
1267      0   0.0     33   0.3  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-MEASUREMENTS)
1268      0   0.0     33   0.3  11167  99.7        -  (LABELS QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-MEASUREMENTS :IN QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-MEASUREMENTS)
1269      0   0.0     33   0.3  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-MEASUREMENTS)
1270      0   0.0     33   0.3  11167  99.7        -  QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-MEASUREMENTS
1271      0   0.0     32   0.3  11167  99.7        -  (LABELS QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-CHEEKY-MEASUREMENTS :IN QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-CHEEKY-MEASUREMENTS)
1272      0   0.0     32   0.3  11167  99.7        -  (LAMBDA NIL :IN QVM::POSIX-SHARED-MEMORY-FINALIZER)
1273      0   0.0     32   0.3  11167  99.7        -  (LAMBDA NIL :IN QVM::MAKE-SHARED-ARRAY)
1274      0   0.0     32   0.3  11167  99.7        -  SB-REGALLOC::RESTORE-TN
1275      0   0.0     32   0.3  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-CHEEKY-MEASUREMENTS)
1276      0   0.0     32   0.3  11167  99.7        -  QVM-TESTS::TEST-UNIT-WAVEFUNCTION-AFTER-CHEEKY-MEASUREMENTS
1277      0   0.0     31   0.3  11167  99.7        -  CONST
1278      0   0.0     30   0.3  11167  99.7        -  CL-QUIL.CLIFFORD:PAULI-MATRIX-P
1279      0   0.0     28   0.2  11167  99.7        -  SB-REGALLOC::PACK-SAVE-TN
1280      0   0.0     27   0.2  11167  99.7        -  SB-C::IR1-CONVERT-%%ALLOCATE-CLOSURES
1281      0   0.0     27   0.2  11167  99.7        -  QVM::MEASURE-AND-STORE
1282      0   0.0     27   0.2  11167  99.7        -  (LAMBDA (&REST DIMS) :IN INTO!)
1283      0   0.0     27   0.2  11167  99.7        -  CL-QUIL.CLIFFORD::FACTORIZE
1284      0   0.0     26   0.2  11167  99.7        -  CL-QUIL::FUSE-TRIVIALLY
1285      0   0.0     26   0.2  11167  99.7        -  CL-QUIL::FUSE-GATE-SEQUENCE
1286      0   0.0     26   0.2  11167  99.7        -  CL-QUIL::FUSE-GATES-IN-EXECUTABLE-CODE
1287      0   0.0     25   0.2  11167  99.7        -  SB-C::CONVERT-HAIRY-CALL
1288      0   0.0     25   0.2  11167  99.7        -  CL-QUIL::MERGE-GRID-NODES
1289      0   0.0     25   0.2  11167  99.7        -  CL-QUIL::ATTEMPT-TRIVIAL-FUSION
1290      0   0.0     24   0.2  11167  99.7        -  SB-C::IR2-OPTIMIZE
1291      0   0.0     24   0.2  11167  99.7        -  CL-QUIL::PREMULTIPLY-GATES
1292      0   0.0     23   0.2  11167  99.7        -  SB-C::DEBUG-INFO-FOR-COMPONENT
1293      0   0.0     23   0.2  11167  99.7        -  SB-C::CONVERT-HAIRY-FUN-ENTRY
1294      0   0.0     23   0.2  11167  99.7        -  SB-C::ARRAY-CALL-TYPE-DERIVER
1295      0   0.0     23   0.2  11167  99.7        -  CL-QUIL:PARSE-QUIL
1296      0   0.0     21   0.2  11167  99.7        -  SB-C::COMPUTE-1-DEBUG-FUN
1297      0   0.0     19   0.2  11167  99.7        -  (SB-PCL::FAST-METHOD COMPATIBLE-TENSOR-CONSTRUCTORS (T))
1298      0   0.0     19   0.2  11167  99.7        -  SB-C::LIFETIME-POST-PASS
1299      0   0.0     19   0.2  11167  99.7        -  (FLET SB-C::ASSERT-TYPE :IN SB-C::ARRAY-CALL-TYPE-DERIVER)
1300      0   0.0     19   0.2  11167  99.7        -  (LABELS QVM-TESTS::TEST-SHARED-QVM-GARBAGE-COLLECTION :IN QVM-TESTS::TEST-SHARED-QVM-GARBAGE-COLLECTION)
1301      0   0.0     19   0.2  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-SHARED-QVM-GARBAGE-COLLECTION)
1302      0   0.0     19   0.2  11167  99.7        -  QVM-TESTS::TEST-SHARED-QVM-GARBAGE-COLLECTION
1303      0   0.0     18   0.2  11167  99.7        -  INFER-TENSOR-TYPE
1304      0   0.0     18   0.2  11167  99.7        -  SB-C::CONVERT-MV-BIND-TO-LET
1305      0   0.0     15   0.1  11167  99.7        -  SB-ASSEM:FINALIZE-SEGMENT
1306      0   0.0     15   0.1  11167  99.7        -  FORMAT
1307      0   0.0     15   0.1  11167  99.7        -  CL-QUIL::FUSE-NODE-FORWARD
1308      0   0.0     14   0.1  11167  99.7        -  SB-C::COERCE-TO-SMALLEST-ELTYPE
1309      0   0.0     14   0.1  11167  99.7        -  PRINC
1310      0   0.0     14   0.1  11167  99.7        -  SB-C::IR2-CONVERT-FULL-CALL
1311      0   0.0     14   0.1  11167  99.7        -  SB-VM::%FLOATING-POINT-MODES-SETTER
1312      0   0.0     14   0.1  11167  99.7        -  SB-LOOP::LOOP-ITERATION-DRIVER
1313      0   0.0     14   0.1  11167  99.7        -  CL-QUIL::TOKENIZE
1314      0   0.0     14   0.1  11167  99.7        -  CL-QUIL:PARSE-QUIL-INTO-RAW-PROGRAM
1315      0   0.0     13   0.1  11167  99.7        -  QVM::MAP-COMPLEMENT
1316      0   0.0     13   0.1  11167  99.7        -  (LAMBDA NIL :IN CL-QUIL::LINE-LEXER)
1317      0   0.0     13   0.1  11167  99.7        -  CL-QUIL::TOKENIZE-LINE
1318      0   0.0     13   0.1  11167  99.7        -  SB-IMPL::STABLE-SORT-LIST
1319      0   0.0     13   0.1  11167  99.7        -  CL-QUIL::DOUBLE~
1320      0   0.0     13   0.1  11167  99.7        -  (LABELS SB-IMPL::CALL :IN GET-SETF-EXPANSION)
